Timestamp,Initial seed,Algorithm,Nb. rows,Nb. columns,Density,Runtime,Communication cost
2023-05-24 17:37:34.772308,"[3385014969, 3385014969, 3385014969]",Sparse,9000000,1,0.005,875.435106,1575062560
2023-05-24 17:52:11.819650,"[2994306618, 2994306618, 2994306618]",Dense sharing,9000000,1,0.01,108.885338,504001092
2023-05-24 17:54:04.158160,"[2994306618, 2994306618, 2994306618]",Dense,9000000,1,0.01,0.879013,372
2023-05-24 17:54:06.770810,"[2994306618, 2994306618, 2994306618]",Sparse sharing,9000000,1,0.01,36.061714,139680967
2023-05-24 17:54:43.333736,"[2994306618, 2994306618, 2994306618]",Sparse,9000000,1,0.01,1778.375612,3150062200
2023-05-24 18:24:23.333905,"[3178100787, 3178100787, 3178100787]",Dense sharing,10000000,1,0.0001,123.104248,560000245
2023-05-24 18:26:30.246757,"[3178100787, 3178100787, 3178100787]",Dense,10000000,1,0.0001,1.004281,372
2023-05-24 18:26:33.081135,"[3178100787, 3178100787, 3178100787]",Sparse sharing,10000000,1,0.0001,0.38198,1552692
2023-05-24 18:26:33.463583,"[3178100787, 3178100787, 3178100787]",Sparse,10000000,1,0.0001,16.098778,35060715
2023-05-24 18:26:51.063948,"[2982755445, 2982755445, 2982755445]",Dense sharing,10000000,1,0.001,122.447529,560001142
2023-05-24 18:28:57.353990,"[2982755445, 2982755445, 2982755445]",Dense,10000000,1,0.001,1.10328,372
2023-05-24 18:29:00.268505,"[2982755445, 2982755445, 2982755445]",Sparse sharing,10000000,1,0.001,3.946085,15520595
2023-05-24 18:29:04.215385,"[2982755445, 2982755445, 2982755445]",Sparse,10000000,1,0.001,190.569019,350061013
2023-05-24 18:32:16.359670,"[2059370572, 2059370572, 2059370572]",Dense sharing,10000000,1,0.005,123.01903,560000270
2023-05-24 18:34:23.145144,"[2059370572, 2059370572, 2059370572]",Dense,10000000,1,0.005,1.015063,372
2023-05-24 18:34:26.009275,"[2059370572, 2059370572, 2059370572]",Sparse sharing,10000000,1,0.005,20.219552,77600410
2023-05-24 18:34:46.229698,"[2059370572, 2059370572, 2059370572]",Sparse,10000000,1,0.005,959.023826,1750063037
2023-05-24 18:50:46.889505,"[1559037473, 1559037473, 1559037473]",Dense sharing,10000000,1,0.01,121.75537,560001721
2023-05-24 18:52:52.470771,"[1559037473, 1559037473, 1559037473]",Dense,10000000,1,0.01,1.000388,372
2023-05-24 18:52:55.308684,"[1559037473, 1559037473, 1559037473]",Sparse sharing,10000000,1,0.01,40.548392,155200753
2023-05-24 18:53:36.411293,"[1559037473, 1559037473, 1559037473]",Sparse,10000000,1,0.01,1979.880788,3500062479
